Product ID,Handle,Title,Product Type,Created At,Updated At,Vendor,Tags,Image Src,Variant Price,Variant SKU,Variant Barcode,Body HTML,Variant Weight,Image 1 Src,Image 2 Src,Image 3 Src,rating,stockStatus,quantity,ageGroup,Breadcrumb,recommendationTag,reviewsCount,starDistribution
7679589744871,lacing-sheep,Lacing Sheep,,2022-03-18T17:23:07-04:00,2024-11-12T09:15:56-05:00,PlanToys USA,"3Yrs+, Concentration, Coordination, Imagination, Language and Communication, Learning & Education, Mathematical, Visual",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/5150_-_Packshot_-_01.png?v=1701204311,25,5150,8854740051509,"<p>Children can lace corresponding colors together to form a sheep. The toy helps them learn basic colors and sequence.</p><ul>
<li>Learn basic colors and sequences by lacing the sheep together</li>
<li>Improves fine motor skills while developing problem solving and logical thinking skills</li>
<li>Make it a game by timing yourself and seeing how long it takes you to lace the sheep together!</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",0.76,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/5150_-_Packshot_-_01.png?v=1701204311,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/5150_-_Lifestyle_-_01.jpg?v=1726574126,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/5150_-_Lifestyle_-_02.jpg?v=1726574128,4,1,10,3Yrs+,,0,2,[]
7679591612647,pull-along-musical-bear,Pull Along Musical Bear,,2022-03-18T17:23:47-04:00,2024-11-12T09:15:56-05:00,PlanToys USA,"12M+, Cause & Effect, Coordination, Fine Motor, Gross Motor, Imagination, Language & Communication, Push & Pull",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/5271_-_Packshot_-_01.jpg?v=1731121520,60,5271,8854740052711,"<p>Watch as the talented PlanToys Pull-Along Musical Bear plays music while you pull it alongside you. In motion, the bear taps a xylophone, creating unique sounds that engage toddlers learning to walk. Pulling the rope to the side changes the notes, adding a fun variation. Pull-along toys like this are great for encouraging little ones to keep moving and exploring the world on their own two feet. They help improve balance, strengthen hand-eye coordination, and support gross motor skill development through play! This wooden bear is the perfect musical walking companion.</p><ul>
<li>The bear's legs spin and run as it's pulled along.</li>
<li>The bear will play different notes as you pull the string left and right, changing the orientation of the xylophone and where the bear strikes the keys.</li>
<li>Through play, it improves balance, strengthens hand-eye coordination, and develops gross motor skills.</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",1.32,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/5271_-_Packshot_-_01.jpg?v=1731121520,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/5271_-_Lifestyle_-_01.jpg?v=1731121522,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/5271_-_Lifestyle_-_02.jpg?v=1731121524,4,1,10,12M+,,0,2,[]
7679592497383,little-bear,Little Bear,,2022-03-18T17:24:03-04:00,2024-11-12T09:15:57-05:00,PlanToys USA,"12M+, Baby, Coordination, Emotional, Imagination, Language and Communication, Social, Tactile",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/5269_-_Packshot_-_01.jpg?v=1701204337,15,5269,8854740052698,"<p>Meet Little Bear – the toy companion that makes your nursery almost as cute as your little one! Your baby can grasp, hold and talk to the bear. This toy helps develop fine motor and communication skills.</p><ul>
<li>Wooden Little Baby Bear is sized for toddler hands with the dimensions of 2.4 x 1.8 x 3.9 inches.</li>
<li>The wee bear's engaging face encourages communicative skills.</li>
<li>The little bear's arms and legs move and can be positions to your liking.</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",0.25,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/5269_-_Packshot_-_01.jpg?v=1701204337,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/5269_-_Packshot_-_02.jpg?v=1726574150,,3,1,7,12M+,,1,3,[]
7679593218279,stacking-tree,Stacking Tree,,2022-03-18T17:24:16-04:00,2024-11-12T09:15:58-05:00,PlanToys USA,"2Yrs+, Concentration, Coordination, Creative, Fine Motor, Learning & Education, Mathematical, Visual",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/5149_-_Packshot_-_01.png?v=1701204353,20,5149,8854740051493,"<p>Each wooden piece included with the Stacking Tree set can be stacked to form different kinds of tree shapes. Helps children learn about color variation and size.</p><ul>
<li>Develop fine motor skills through play</li>
<li>Comes with 9 pieces total. 1 trunk and 8 branches</li>
<li>Hours and hours of play as children can mix and match the stacking order to create new tree shapes</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",0.94,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/5149_-_Packshot_-_01.png?v=1701204353,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/5149_-_Lifestyle_-_01.jpg?v=1726574155,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/5149_-_Lifestyle_-_02.jpg?v=1726574157,3,1,12,2Yrs+,,0,0,[]
7679594856679,nursery,Nursery,,2022-03-18T17:24:48-04:00,2024-11-12T09:15:58-05:00,PlanToys USA,"3Yrs+, Coordination, Creative, Dollhouse, Emotional, Imagination, Language and Communication, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7329_-_Main_-_sq.jpg?v=1730860919,35,7329,8854740073297,"<p>Designed for a new baby, this nursery set includes a drawer chest, a crib with a mobile attached, a high chair, a stroller, and a baby.</p><ul>
<li>No dollhouse is complete without a furnished nursery</li>
<li>The set includes a stroller, a crib, a mobile, a highchair, a cabinet, and one infant figure</li>
<li>Compatible with all other PlanToys dollhouses and furniture. Made to 1:12 Scale</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",0.86,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7329_-_Main_-_sq.jpg?v=1730860919,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7329_-_Packshot_-_sq_-_01.jpg?v=1730860922,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7329_-_Packshot_-_sq_-_02.jpg?v=1730860925,3,1,6,3Yrs+,,0,2,[]
7679595446503,stegosaurus,Stegosaurus,,2022-03-18T17:25:01-04:00,2024-11-12T09:15:59-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6131_-_Packshot_-_01.png?v=1707708367,8,6131,8854740061317,"<p>These figures will add to your child’s creative playtime. And also use it as a piece of home decor, or simply add it to your toy collection.</p><ul>
<li>PRETEND PLAY: The Stegosaurus, known as a plant-eating dinosaur, came with a unique look of big bony plates on its back with a spiked tail. It's figure supports kids to do open-ended play and parents to use as a tool for storytelling or fun learning.</li>
<li>SUPPORTS DEVELOPMENT: Served as a learning tool for kids, parents can use this figure to teach kids about basic science, nutrient and colors, for example. Its adorable appearance allows kids to practice their observational skills, knowing how each animal looks like, while enhancing their fine motor skills from grasping. The figure provides continuous learning to kids as parents can use it as a prop for storytelling.</li>
<li>INTENTIONALLY-DESIGNED: Crafted with PlanWood, a form of surplus sawdust and wood pieces that passes through a thermal process, put with organic pigments, this PlanWood figure is safe for children to play with and also friendly to the environment. Suitable for children 12 months and older.</li>
<li>Sustainably made in Thailand with chemical-free rubberwood trees, formaldehyde-free glues, organic pigments, and water based dyes.</li>
</ul>",0.25,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6131_-_Packshot_-_01.png?v=1707708367,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6131_-_Lifestyle_-_01.jpg?v=1726574185,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6131_-_Lifestyle_-_02.jpg?v=1726574187,3,1,7,12M+,,1,3,[]
7679596921063,diplodocus,Diplodocus,,2022-03-18T17:25:30-04:00,2024-11-12T09:15:59-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6130_-_Packshot_-_01.png?v=1707708391,8,6130,8854740061300,"<p>These figures will add to your child’s creative playtime. And also use it as a piece of home decor, or simply add it to your toy collection.</p><ul>
<li>PRETEND PLAY: Known as an herbivorous dinosaur, Diplodocus had an extra-long neck and tail. Its novel look encourages kids to engage in pretend-play, enhancing their creativity and imagination skills.</li>
<li>SUPPORTS DEVELOPMENT: Served as a learning tool for kids, parents can use this figure to teach kids about basic science, nutrient and colors, for example. Its adorable appearance allows kids to practice their observational skills, knowing how each animal looks like, while enhancing their fine motor skills from grasping. The figure provides continuous learning to kids as parents can use it as a prop for storytelling.</li>
<li>INTENTIONALLY-DESIGNED: Crafted with PlanWood, a form of surplus sawdust and wood pieces that passes through a thermal process, put with organic pigments, this PlanWood figure is safe for children to play with and also friendly to the environment. Suitable for children 12 months and older.</li>
<li>Sustainably made in Thailand with chemical-free rubberwood trees, formaldehyde-free glues, organic pigments, and water based dyes.</li>
</ul>",0.25,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6130_-_Packshot_-_01.png?v=1707708391,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6130_-_Lifestyle_-_01.jpg?v=1726574217,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6130_-_Lifestyle_-_02.jpg?v=1726574219,3,1,7,12M+,,1,3,[]
7679598166247,basement-for-my-first-dollhouse,Basement For My First Dollhouse,,2022-03-18T17:25:53-04:00,2024-11-12T09:16:00-05:00,PlanToys USA,"3Yrs+, Coordination, Creative, Dollhouse, Emotional, Imagination, Language and Communication, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7340_-_Main_-sq.jpg?v=1730860932,100,7340,8854740073402,"<p>This basement provides an excellent way for your children to extend their dollhouse.</p><ul>
<li>Features flowered wallpaper and offers a roomy extension for play with the My First Dollhouse</li>
<li>Suitable for ages 3 years and older</li>
<li>Compatible with all other PlanToys dollhouses and furniture. Made to 1:12 Scale</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",10.32,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7340_-_Main_-sq.jpg?v=1730860932,,,3,1,8,3Yrs+,,0,0,[]
7679598788839,tyrannosaurus-rex,Tyrannosaurus Rex,,2022-03-18T17:26:04-04:00,2024-11-12T09:16:00-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6133_-_Packshot_-_01.png?v=1707708416,8,6133,8854740061331,"<p>These figures will add to your child’s creative playtime. And also use it as a piece of home decor, or simply add it to your toy collection.</p><ul>
<li>PRETEND PLAY: Here's the king of the jungle, PlanToys Lion comes with a perfect size for kids' hands. Kids are encouraged to engage in open-ended play either alone or with playmates.</li>
<li>SUPPORTS DEVELOPMENT: Served as a learning tool for kids, parents can use this figure to teach kids about basic science, nutrient and colors, for example. Its adorable appearance allows kids to practice their observational skills, knowing how each animal looks like, while enhancing their fine motor skills from grasping. The figure provides continuous learning to kids as parents can use it as a prop for storytelling.</li>
<li>INTENTIONALLY-DESIGNED: Crafted with PlanWood, a form of surplus sawdust and wood pieces that passes through a thermal process, put with organic pigments, this PlanWood figure is safe for children to play with and also friendly to the environment. Suitable for children 12 months and older.</li>
<li>Sustainably made in Thailand with chemical-free rubberwood trees, formaldehyde-free glues, organic pigments, and water based dyes.</li>
</ul>",0.25,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6133_-_Packshot_-_01.png?v=1707708416,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6133_-_Lifestyle_-_01.jpg?v=1726574250,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6133_-_Lifestyle_-_02.jpg?v=1726574252,3,1,7,12M+,,1,3,[]
7679599804647,triceratops,Triceratops,,2022-03-18T17:26:24-04:00,2024-11-12T09:16:01-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6132_-_Packshot_-_01.png?v=1707708442,8,6132,8854740061324,"<p>These figures will add to your child’s creative playtime. And also use it as a piece of home decor, or simply add it to your toy collection.</p><ul>
<li>Learn about the prehistoric era and explore the world of dinosaurs!</li>
<li>Incorporate the Triceratops into free play environments or storytelling time</li>
<li>Designed using PlanWood™, a unique PlanToys material that utilizes surplus sawdust and wood scraps to create a sustainable, flexible wooden material</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water based dyes.</li>
</ul>",0.25,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6132_-_Packshot_-_01.png?v=1707708442,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6132_-_Lifestyle_-_01.jpg?v=1726574284,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6132_-_Lifestyle_-_02.jpg?v=1726574286,3,1,7,12M+,,1,3,[]
7679600722151,giraffe,Giraffe,,2022-03-18T17:26:42-04:00,2024-11-12T09:16:01-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6135_-_Main_-_sq.jpg?v=1730860941,8,6135,8854740061355,"<p>These figures will add to your child’s creative playtime. And also use it as a piece of home decor, or simply add it to your toy collection.</p><ul>
<li>PRETEND PLAY: The unique appearance of this amazing long neck friend will catch kids' attention and encourage them to play with freely and creatively. Available in a portable size, this Giraffe is served as a kids' travel companion which can also be added to PlanToys animal collection.</li>
<li>SUPPORTS DEVELOPMENT: Served as a learning tool for kids, parents can use this figure to teach kids about how important it is to the world. Its adorable appearance allows kids to practice their observational skills, knowing how each animal looks like, while enhancing their fine motor skills from grasping. The figure provides continuous learning to kids as parents can use it as a prop for storytelling.</li>
<li>INTENTIONALLY-DESIGNED: Crafted with PlanWood, a form of surplus sawdust and wood pieces that passes through a thermal process, put with organic pigments, this PlanWood figure is safe for children to play with and also friendly to the environment. Suitable for children 12 months and older.</li>
<li>Sustainably made in Thailand with chemical-free rubberwood trees, formaldehyde-free glues, organic pigments, and water based dyes.</li>
</ul>",0.21,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6135_-_Main_-_sq.jpg?v=1730860941,,,3,1,7,12M+,,1,3,[]
7679601443047,road-construction-set,Road Construction Set,,2022-03-18T17:26:55-04:00,2024-11-12T09:16:02-05:00,PlanToys USA,"3Yrs+, Coordination, Creative, Emotional, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6014_-_Packshot_-_01.png?v=1707708476,25,6014,8854740060143,"<p>Encourage children to go on imaginary trip through the world with this vehicle set.</p><ul>
<li>Includes a roller, bulldozer and excavator for construction play</li>
<li>Incorporate into transportation, construction, or any other form of free, imaginative play!</li>
<li>Helps develop fine motor skills, hand-eye coordination and communication skills</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",0.45,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6014_-_Packshot_-_01.png?v=1707708476,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6014_-_Lifestyle_-_01_707b2c34-5187-4d69-87d4-95e90e90653c.jpg?v=1726574322,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6014_-_Lifestyle_-_02_5753dfab-fe2d-4a8f-89cf-28d8a6dfc274.jpg?v=1726574325,4,1,10,3Yrs+,,0,2,[]
7679602163943,lion,Lion,,2022-03-18T17:27:08-04:00,2024-11-12T09:16:02-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6134_-_Main_-_sq.jpg?v=1730860945,8,6134,8854740061348,"<p>These figures will add to your child’s creative playtime. And also use it as a piece of home decor, or simply add it to your toy collection.</p><ul>
<li>PRETEND PLAY: Here's the king of the jungle, PlanToys Lion comes with a perfect size for kids' hands. Kids are encouraged to engage in open-ended play either alone or with playmates.</li>
<li>SUPPORTS DEVELOPMENT: Served as a learning tool for kids, parents can use this figure to teach kids about how important it is to the world. Its adorable appearance allows kids to practice their observational skills, knowing how each animal looks like, while enhancing their fine motor skills from grasping. The figure provides continuous learning to kids as parents can use it as a prop for storytelling.</li>
<li>INTENTIONALLY-DESIGNED: Crafted with PlanWood, a form of surplus sawdust and wood pieces that passes through a thermal process, put with organic pigments, this PlanWood figure is safe for children to play with and also friendly to the environment. Suitable for children 12 months and older.</li>
<li>Sustainably made in Thailand with chemical-free rubberwood trees, formaldehyde-free glues, organic pigments, and water based dyes.</li>
</ul>",0.21,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6134_-_Main_-_sq.jpg?v=1730860945,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6134_-_Packshot_-_sq_-_01.jpg?v=1730860947,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6134_-_Packshot_-_sq_-_02.jpg?v=1730860950,3,1,7,12M+,,1,3,[]
7679603015911,elephant,Elephant,,2022-03-18T17:27:23-04:00,2024-11-12T09:16:02-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6137_-_Packshot_-_01.png?v=1707708505,8,6137,8854740061379,"<p>These figures will add to your child’s creative playtime. And also use it as a piece of home decor, or simply add it to your toy collection.</p><ul>
<li>PRETEND PLAY: An enormous Elephant comes in a tiny size as to be kids' companion everywhere they go! This figure encourages open-ended play for your little ones in a variety of ways.</li>
<li>SUPPORTS DEVELOPMENT: Served as a learning tool for kids, parents can use this figure to teach kids about how important it is to the world. Its adorable appearance allows kids to practice their observational skills, knowing how each animal looks like, while enhancing their fine motor skills from grasping. The figure provides continuous learning to kids as parents can use it as a prop for storytelling.</li>
<li>INTENTIONALLY-DESIGNED: Crafted with PlanWood, a form of surplus sawdust and wood pieces that passes through a thermal process, put with organic pigments, this PlanWood figure is safe for children to play with and also friendly to the environment. Suitable for children 12 months and older.</li>
<li>Sustainably made in Thailand with chemical-free rubberwood trees, formaldehyde-free glues, organic pigments, and water based dyes.</li>
</ul>",0.25,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6137_-_Packshot_-_01.png?v=1707708505,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6137_-_Packshot_-_02.jpg?v=1726574368,,3,1,7,12M+,,1,3,[]
7679603736807,zebra,Zebra,,2022-03-18T17:27:38-04:00,2024-11-12T09:16:03-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6136_-_Packshot_-_01.png?v=1701204631,8,6136,8854740061362,"<p>These figures will add to your child’s creative playtime. And also use it as a piece of home decor, or simply add it to your toy collection.</p><ul>
<li>PRETEND PLAY: The mesmerizing stripes of the zebra is one of the many visual differences that separates it from the common north american horse. Watch as the exotic strips catch a child's attention and encourage them to play with freely and creatively. Available in a portable size, this zebra is served as a kids' travel companion which can also be added to PlanToys animal collection.</li>
<li>SUPPORTS DEVELOPMENT: Served as a learning tool for kids, parents can use this figure to teach kids about how important it is to the world. Its adorable appearance allows kids to practice their observational skills, knowing how each animal looks like, while enhancing their fine motor skills from grasping. The figure provides continuous learning to kids as parents can use it as a prop for storytelling.</li>
<li>INTENTIONALLY-DESIGNED: Crafted with PlanWood, a form of surplus sawdust and wood pieces that passes through a thermal process, put with organic pigments, this PlanWood figure is safe for children to play with and also friendly to the environment. Suitable for children 12 months and older.</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",0.21,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6136_-_Packshot_-_01.png?v=1701204631,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6136_-_Packshot_-_02.jpg?v=1726574376,,3,1,7,12M+,,1,3,[]
7679604424935,victorian-dollhouse-basement-floor,Victorian Dollhouse Basement Floor,,2022-03-18T17:27:53-04:00,2024-11-12T09:16:03-05:00,PlanToys USA,"3Yrs+, Coordination, Creative, Dollhouse, Emotional, Imagination, Language and Communication, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/7338_-_Packshot_-_02_a457dbe5-c7e6-436f-8404-8488d634b5f1.jpg?v=1701195305,150,7338,8854740073389,"<p>Enhance your child’s Victorian Dollhouse with the Basement Floor extension! Stairs connect the basement floor to the entrance on the first floor. Children can continue their imaginative play with additional space for dolls, furniture and stuffed friends. If you already have the Victorian Dollhouse, you don't want to miss out on this play addition!</p><ul>
<li>A must-have addition to the Victorian Dollhouse!</li>
<li>Stairs connect the basement floor to the entrance on the first floor so the house can sit on the same foundation</li>
<li>Compatible with all other PlanToys dollhouses and furniture. Made to 1:12 Scale</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",16.38,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/7338_-_Packshot_-_02_a457dbe5-c7e6-436f-8404-8488d634b5f1.jpg?v=1701195305,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7338_-_Lifestyle_-_01.jpg?v=1726574453,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7338_-_Lifestyle_-_02.jpg?v=1726574455,3,1,9,3Yrs+,,1,1,[]
7679606259943,wild-animals-set,Wild Animals Set,,2022-03-18T17:28:26-04:00,2024-11-12T09:16:04-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6128_-_Packshot_-_01.png?v=1701204698,25,6128,8854740061287,"<p>Turn your home into a little jungle with these adorable wild animals Set! This set includes a lion, elephant, zebra and giraffe.</p><ul>
<li>Take your imagination to the jungle with these wild animal figurines. Includes a lion, giraffe, elephant and zebra.</li>
<li>Incorporate the wild animals into free play scenarios to further stimulate creative thinking and expression</li>
<li>Designed using PlanWood™, a unique PlanToys material that utilizes surplus sawdust and wood scraps to create a sustainable, flexible wooden material</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",0.82,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6128_-_Packshot_-_01.png?v=1701204698,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6128_-_Lifestyle_-_01.jpg?v=1726574441,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6128_-_Lifestyle_-_02.jpg?v=1726574443,4,1,10,12M+,,0,2,[]
7679607177447,farm-animals-set,Farm Animals Set,,2022-03-18T17:28:43-04:00,2024-11-12T09:16:04-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6127_-_Packshot_-_01.png?v=1707708587,25,6127,8854740061270,"<p>Create a countryside scene at home with these cute wooden animals! This set comes with a pig, sheep, cow and horse.</p><ul>
<li>Take your imagination to the countryside with these farm animal figurines</li>
<li>Incorporate the farm animals into free play scenarios to further stimulate creative thinking and expression</li>
<li>Designed using PlanWood™, a unique PlanToys material that utilizes surplus sawdust and wood scraps to create a sustainable, flexible wooden material</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",0.9,https://cdn.shopify.com/s/files/1/0608/9618/2503/products/6127_-_Packshot_-_01.png?v=1707708587,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6127_-_Lifestyle_-_01.jpg?v=1726574482,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6127_-_Lifestyle_-_02.jpg?v=1726574484,4,1,10,12M+,,0,2,[]
7679609241831,my-first-dollhouse,My First Dollhouse,,2022-03-18T17:29:23-04:00,2024-11-12T09:16:05-05:00,PlanToys USA,"3Yrs+, Coordination, Creative, Dollhouse, Emotional, Imagination, Language and Communication, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7110_-_Main_-_sq.jpg?v=1730860966,200,7110,8854740071101,"<p>The dollhouse consists of a balcony, sliding doors, and space available for 4 rooms.</p><ul>
<li>Perfect first dollhouse to introduce pretend play to young children</li>
<li>Ideal for open ended pretend play</li>
<li>Compatible with all other PlanToys dollhouses and furniture. Made to 1:12 Scale</li>
<li>Sustainably made in Thailand using chemical-free rubberwood, formaldehyde-free glue, organic pigments and water-based dyes.</li>
</ul>",17.09,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7110_-_Main_-_sq.jpg?v=1730860966,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7110_-_Lifestyle_-_sq_-_01.jpg?v=1730860969,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/7110_-_Lifestyle_-_sq_-_02.jpg?v=1730860971,4,1,10,3Yrs+,,0,2,[]
7679609798887,sheep,Sheep,,2022-03-18T17:29:35-04:00,2024-11-12T09:16:06-05:00,PlanToys USA,"12M+, Coordination, Creative, Fine Motor, Imagination, Language and Communication, PlanWorld, Pretend Play, Social",https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6142_-_Main_-_sq.jpg?v=1730860957,8,6142,8854740061423,"<p>The PlanToys Sheep figures will add to your child’s creative playtime. And also, use it as a piece of home decor, or simply add it to your toy collection.</p><ul>
<li>PRETEND PLAY: This tiny Sheep is here to complete your animal collection! A great gift idea for little ones who love pretend-play or storytelling. Its portable size allows them to enjoy playing alone, with friends or parents!</li>
<li>SUPPORTS DEVELOPMENT: Served as a learning tool for kids, parents can use this figure to teach kids about how important it is to the world. Its adorable appearance allows kids to practice their observational skills, knowing how each animal looks like, while enhancing their fine motor skills from grasping. The figure provides continuous learning to kids as parents can use it as a prop for storytelling.</li>
<li>INTENTIONALLY-DESIGNED: Crafted with PlanWood, a form of surplus sawdust and wood pieces that passes through a thermal process, put with organic pigments, this PlanWood figure is safe for children to play with and also friendly to the environment. Suitable for children 12 months and older.</li>
<li>Sustainably made in Thailand with chemical-free rubberwood trees, formaldehyde-free glues, organic pigments, and water based dyes.</li>
</ul>",0.23,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6142_-_Main_-_sq.jpg?v=1730860957,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6142_-_Packshot_-_sq_-_01.jpg?v=1730860960,https://cdn.shopify.com/s/files/1/0608/9618/2503/files/6142_-_Packshot_-_sq_-_02.jpg?v=1730860962,3,1,7,12M+,,1,3,[]
